1stFlrSF,2ndFlrSF,3SsnPorch,AllRooms,Alley,AsphShn,Bath,BedroomAbvGr,BldgType,BsmtBath,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtQual,BsmtUnfSF,CentralAir_Y,Density,Dortmund_Nordstadt,Electrical,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond,ExterQual,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional,GarageArea,GarageCars,GarageCond,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GoodNbh,GrLivArea,Heating,HeatingQC,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,NearPark,NearRailroad,NearStreet,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RelFirePlaces,RelKitchen,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,VeryGoodNbh,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1314,0,0,8.0,0,0,2.0,3,1,1.0,3,1,936,0,0,0,1,0,0,0,0,0,0,0,0,1,4,364,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,552,2,3,0,1,0,3,0,1,0,0,0,0,2009.0,1,1314,1,5,0,0,1,0,0,0,0,0,1218,1,4,0,1,8640,0,72.0,0,0,20,72.0,1,0,0,0,0,0,9,0,0,0,112,5,8,1,0,0,0,4,0,1,0,0,0,0,1,1,0,2,6,1300,0,135,2009,2009,2009,229456
672,240,0,4.0,0,0,1.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,912,1,4,1,0,0,0,0,0,0,0,1219,1,3,0,1,6240,0,52.0,0,0,50,0.0,0,0,0,0,0,0,7,0,0,0,0,5,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,3,0,0,0,1947,1950,2006,80500
672,546,0,8.5,0,0,1.5,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,672,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,1218,1,3,0,0,0,0,0,1,0,0,1220,1,3,0,1,1680,0,21.0,0,0,160,236.0,1,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,7,672,0,201,1971,1971,2006,91500
912,0,0,6.0,0,0,1.0,2,1,0.0,3,0,312,600,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,288,1,3,0,0,1,3,0,1,0,0,0,0,1964.0,0,912,1,3,0,0,1,0,0,0,0,0,1221,1,3,0,1,7800,0,66.0,1,0,20,0.0,0,0,0,0,0,0,11,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,912,0,0,1964,1964,2006,115000
1211,0,0,6.0,0,0,1.0,3,1,0.0,3,0,250,492,0,1,0,0,0,0,0,0,0,1,0,0,3,210,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,322,1,3,0,0,1,3,0,1,0,0,0,0,1968.0,0,1211,1,5,0,0,1,0,0,0,0,0,1222,1,3,0,1,8250,0,55.0,0,0,20,0.0,0,0,0,0,0,0,8,0,0,1,63,5,5,1,0,0,3,3,0,0,0,1,0,0,0,0,0,2,5,952,0,0,1968,1968,2008,134000
1168,678,0,9.0,0,0,2.0,3,1,0.0,3,1,196,0,0,0,0,0,1,0,0,0,0,0,0,1,3,844,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,4,1,0,1,0,0,0,0,0,315,1,3,0,0,1,3,0,1,0,0,0,0,1949.0,0,1846,1,5,1,0,0,0,0,0,0,0,1223,1,3,0,1,10496,0,78.0,0,0,50,320.0,1,0,0,0,0,0,1,0,0,1,0,6,6,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,7,1040,0,0,1949,1950,2007,143000
2136,0,0,9.0,0,0,2.0,4,1,0.0,2,0,756,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,528,2,3,0,0,1,3,0,0,0,0,0,1,1951.0,0,2136,1,3,0,0,1,0,0,0,0,0,1224,1,3,0,1,10680,0,89.0,0,0,20,44.0,1,0,0,0,0,0,10,0,0,0,30,3,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,7,2136,0,0,1951,1951,2006,137900
788,702,0,10.5,0,0,2.5,3,1,1.0,3,2,724,0,0,0,1,0,0,0,0,0,0,0,0,1,4,64,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,388,2,3,1,0,0,3,0,1,0,0,0,0,2004.0,0,1490,1,5,0,0,0,0,0,1,0,0,1225,1,4,0,1,15384,0,60.0,1,0,60,0.0,0,0,0,0,0,0,2,0,1,0,75,5,7,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,8,788,0,100,2004,2005,2008,184000
1138,0,0,7.0,0,0,1.0,3,1,0.5,3,2,507,0,0,0,1,0,0,0,0,0,0,0,0,1,3,81,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,264,1,3,0,1,0,3,0,1,0,0,0,0,1958.0,0,1138,1,5,0,0,0,0,0,0,0,1,1226,1,3,0,1,10482,0,65.0,0,0,80,63.0,1,0,0,0,0,0,6,0,0,0,0,8,6,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,6,588,0,224,1958,1958,2007,145000
894,1039,0,11.5,0,0,2.5,4,1,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,894,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,668,3,3,1,0,0,3,0,0,0,1,0,0,2007.0,1,1933,1,5,0,0,0,0,0,1,0,0,1227,1,4,0,1,14598,1,86.0,1,0,60,74.0,1,0,0,0,0,0,1,0,0,1,18,5,6,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,9,894,0,100,2007,2007,2008,214000
912,0,0,6.0,0,0,1.0,2,1,1.0,3,0,595,0,1,0,0,0,0,0,0,0,0,0,0,1,3,317,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,576,2,3,0,0,1,3,0,0,0,0,0,1,1992.0,0,912,1,5,0,0,1,0,0,0,0,0,1228,1,4,0,1,8872,1,72.0,0,0,20,300.0,1,0,0,0,0,0,12,0,0,0,240,8,5,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,5,912,0,0,1965,2008,2008,147000
1702,0,0,8.5,0,0,1.5,1,1,1.0,3,0,1540,0,0,0,1,0,0,0,0,0,0,0,0,1,5,162,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1052,3,3,1,0,0,3,0,1,0,0,0,0,2008.0,1,1702,1,5,0,0,1,0,0,0,0,0,1229,1,5,0,1,8769,1,65.0,0,0,120,766.0,1,0,0,0,0,0,10,0,0,0,72,5,9,1,0,0,4,5,0,0,0,1,0,0,1,1,224,2,7,1702,1,0,2008,2008,2008,367294
1507,0,0,9.0,0,0,2.0,4,1,0.0,3,0,666,0,1,0,0,0,0,0,0,0,0,0,0,1,3,409,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,404,1,3,0,0,1,3,0,0,1,0,0,0,1960.0,0,1507,1,4,0,0,0,0,0,0,0,1,1230,1,3,0,1,7910,0,70.0,0,0,80,0.0,0,0,0,0,0,0,8,0,0,0,0,5,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,7,1075,0,0,1960,1960,2008,127000
1361,1259,0,15.0,0,0,3.0,4,0,0.0,3,0,498,211,0,0,1,0,0,0,0,0,0,0,1,0,4,652,1,1,1,1,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,600,2,3,0,1,0,3,0,0,0,1,0,0,1977.0,0,2620,1,5,1,0,0,0,0,0,0,0,1231,2,3,0,1,18890,0,70.04995836802665,1,0,90,1.0,0,1,0,0,0,8300,8,0,1,1,24,5,5,0,0,0,3,6,0,0,0,0,0,1,0,0,0,2,12,1361,0,155,1977,1977,2007,190000
1190,0,0,7.0,0,0,1.0,3,0,1.0,3,2,803,0,1,0,0,0,0,0,0,0,0,0,0,1,3,303,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,540,2,3,0,0,1,3,0,1,0,0,0,0,1962.0,0,1190,1,3,0,0,0,0,0,0,0,1,1232,1,3,0,1,7728,0,70.0,0,0,90,120.0,1,0,0,0,0,0,5,0,0,0,18,6,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,6,1106,0,0,1962,1962,2006,132500
1224,0,0,8.0,0,0,2.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,462,2,3,0,0,1,3,0,0,0,0,1,0,1962.0,0,1224,1,3,0,0,1,0,0,0,0,0,1233,2,3,0,1,9842,1,70.0,0,0,90,0.0,0,0,0,0,0,0,3,0,0,0,0,5,4,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2,6,0,0,0,1962,1962,2007,101800
1188,0,0,7.0,0,0,1.0,3,1,1.0,3,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,3,188,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,531,2,3,0,1,0,3,0,1,0,0,0,0,1959.0,0,1188,1,2,0,0,1,0,0,0,0,0,1234,1,3,0,1,12160,0,70.04995836802665,1,0,20,180.0,1,0,0,0,0,0,5,0,0,0,0,5,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,6,1188,0,0,1959,1959,2010,142000
1024,940,0,8.5,0,0,1.5,4,1,0.0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,940,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,1964,1,3,0,0,0,0,0,1,0,0,1235,1,3,1,1,8525,0,55.0,0,0,70,0.0,0,0,0,0,0,0,11,0,0,0,192,6,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,7,940,0,0,1911,1950,2008,130000
892,892,0,10.5,0,0,1.5,4,1,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,747,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,180,1,2,0,0,1,2,0,0,0,0,0,1,1914.0,0,1784,1,4,0,0,0,0,0,1,0,0,1236,1,3,0,1,13132,0,96.0,0,0,70,0.0,0,0,0,0,0,0,7,0,0,0,40,5,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,9,747,0,203,1914,1950,2006,138887
764,862,0,8.5,0,0,2.5,2,0,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,764,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,474,2,3,0,1,0,3,0,0,0,1,0,0,2003.0,1,1626,1,5,0,0,0,0,0,1,0,0,1237,1,4,0,1,2628,0,36.0,0,0,160,106.0,1,0,0,0,0,0,6,0,0,0,27,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,6,764,1,0,2003,2003,2010,175500
847,1101,0,10.5,0,0,2.5,4,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,847,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,434,2,3,1,0,0,3,0,0,0,1,0,0,2004.0,0,1948,1,5,0,0,0,0,0,1,0,0,1238,1,4,0,1,12393,1,41.0,1,0,60,0.0,0,0,0,0,0,0,9,0,0,0,48,5,7,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,8,847,0,100,2004,2005,2006,195000
1141,0,0,7.5,0,0,1.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1141,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,484,2,3,0,0,1,3,0,0,0,0,0,1,2005.0,0,1141,1,5,0,0,1,0,0,0,0,0,1239,1,3,0,1,13072,0,63.0,0,0,20,0.0,0,0,0,0,0,0,3,0,1,0,0,5,6,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,1141,0,0,2005,2005,2006,142500
1484,0,0,8.0,0,0,2.0,2,1,0.0,3,2,428,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1048,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,472,2,3,0,1,0,3,0,1,0,0,0,0,2006.0,1,1484,1,5,0,0,1,0,0,0,0,0,1240,1,5,1,1,9037,0,64.0,1,0,20,32.0,1,0,0,0,0,0,12,0,0,0,33,5,8,1,0,0,4,5,0,0,0,1,0,0,0,0,0,2,6,1476,0,120,2006,2006,2007,265900
884,884,0,10.5,0,0,2.5,3,1,1.0,3,0,550,0,0,0,1,0,0,0,0,0,0,0,0,1,4,334,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,543,2,3,0,1,0,3,0,1,0,0,0,0,2003.0,0,1768,1,5,0,0,0,0,0,1,0,0,1241,1,4,0,1,8158,0,65.0,0,0,60,252.0,1,0,0,0,0,0,7,0,0,0,63,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,8,884,0,0,2003,2003,2008,224900
1689,0,0,9.0,0,0,2.0,3,1,0.0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1689,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,954,3,3,0,1,0,3,0,1,0,0,0,0,2007.0,1,1689,1,5,0,0,1,0,0,0,0,0,1242,1,4,0,1,9849,0,83.0,0,0,20,0.0,1,0,0,0,0,0,6,0,0,0,56,6,7,1,0,0,0,4,0,0,0,1,0,0,1,1,0,2,7,1689,0,0,2007,2007,2007,248328
1173,0,0,8.0,0,0,2.0,3,1,1.0,3,3,885,168,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,3,2,0,1,0,0,0,0,0,528,2,3,0,1,0,3,0,1,0,0,0,0,1974.0,0,1173,1,3,0,0,0,0,0,0,1,0,1243,1,4,0,1,10625,0,85.0,0,0,85,81.0,1,0,0,0,0,0,1,0,0,0,120,6,7,1,0,0,6,4,0,1,0,0,0,0,0,0,0,2,6,1053,0,0,1974,1974,2010,170000
2076,0,0,9.5,0,0,2.5,2,1,1.0,4,3,1386,0,0,0,1,0,0,0,0,0,0,0,0,1,5,690,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,4,1,0,0,1,0,0,0,0,850,3,3,1,0,0,3,0,1,0,0,0,0,2006.0,1,2076,1,5,0,0,1,0,0,0,0,0,1244,1,5,0,1,13891,0,107.0,0,0,20,103.68526170798899,0,0,0,0,0,0,9,0,0,0,229,5,10,1,0,0,4,5,0,1,0,0,0,0,1,1,0,2,7,2076,1,216,2006,2006,2006,465000
792,725,0,8.0,0,0,1.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,792,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,4,2,0,0,1,0,0,0,0,400,2,3,0,0,1,3,0,0,0,0,0,1,1931.0,0,1517,1,2,0,0,0,0,0,1,0,0,1245,1,4,1,2,11435,1,70.04995836802665,1,0,70,0.0,0,0,0,0,0,0,6,0,0,0,0,7,8,1,0,0,8,4,0,1,0,0,0,0,0,0,0,2,7,792,0,0,1929,1950,2006,230000
1140,728,0,10.5,0,0,3.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,585,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,477,2,3,1,0,0,3,0,0,0,1,0,0,1984.0,0,1868,1,5,0,0,0,0,0,0,0,1,1246,1,3,0,1,12090,0,78.0,0,0,80,74.0,1,0,0,0,0,0,1,0,0,0,112,7,6,1,0,0,3,3,0,0,0,1,0,0,0,0,147,2,7,585,0,268,1984,2003,2007,178000
756,797,0,8.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,756,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,615,2,3,0,1,0,3,0,1,0,0,0,0,2005.0,1,1553,1,5,0,0,0,0,0,1,0,0,1247,1,4,0,1,8125,0,65.0,0,0,60,0.0,0,0,0,0,0,0,3,0,0,0,45,5,7,1,0,0,0,4,0,1,0,0,0,0,1,1,0,2,6,756,0,0,2005,2006,2006,186500
1034,0,0,7.0,0,0,1.0,3,1,1.0,3,2,539,0,0,0,1,0,0,0,0,0,0,0,0,1,3,473,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,888,3,3,0,0,1,3,0,1,0,0,0,0,1976.0,0,1034,1,3,0,0,0,0,0,0,0,1,1248,1,3,0,1,12328,0,70.04995836802665,1,0,80,335.0,1,0,0,0,0,0,5,0,0,0,0,5,6,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,1012,0,0,1976,1976,2010,169900
1134,924,0,9.5,2,0,1.5,3,1,0.0,3,0,319,0,0,0,0,0,1,0,0,0,0,0,0,1,4,416,0,2,1,1,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,396,2,2,0,0,1,2,0,0,0,0,0,1,1950.0,0,2058,0,2,0,0,0,0,1,0,0,0,1249,1,3,0,1,9600,0,60.0,0,0,75,0.0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,4,3,0,1,0,0,0,0,0,0,0,2,8,735,0,0,1917,1950,2008,129500
988,0,0,7.0,0,0,1.0,3,1,0.0,3,0,534,96,0,1,0,0,0,0,0,0,0,0,1,0,3,246,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,276,1,3,0,0,1,3,0,1,0,0,0,0,1950.0,0,988,1,3,0,0,1,0,0,0,0,0,1250,1,3,0,1,7200,0,60.0,0,0,20,0.0,0,0,0,0,0,0,5,0,0,0,80,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,876,0,0,1950,1950,2007,119000
2110,0,0,10.5,0,0,2.5,3,1,1.0,3,0,1065,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1045,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,2,0,1,0,0,0,0,0,522,2,3,1,0,0,3,0,1,0,0,0,0,1968.0,0,2110,1,5,0,0,1,0,0,0,0,0,1251,1,5,0,1,11160,1,93.0,0,0,20,0.0,0,0,0,0,0,0,4,0,0,0,0,5,7,1,0,0,6,5,0,0,0,1,0,0,0,0,0,2,8,2110,0,0,1968,1968,2010,244000
1405,0,0,8.0,0,0,2.0,2,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1405,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,478,2,3,0,1,0,3,0,1,0,0,0,0,2003.0,1,1405,1,5,0,0,1,0,0,0,0,0,1252,1,4,0,1,3136,1,70.04995836802665,1,0,120,163.0,1,0,0,0,0,0,3,0,0,0,36,5,7,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,6,1405,1,148,2003,2003,2006,171750
874,0,0,6.0,0,0,1.0,3,1,1.0,3,0,510,0,0,1,0,0,0,0,0,0,0,0,0,1,3,354,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,288,1,3,0,1,0,3,0,1,0,0,0,0,1968.0,0,874,1,3,0,0,1,0,0,0,0,0,1253,1,3,0,1,9858,0,62.0,0,0,20,0.0,0,0,0,1,0,600,11,0,0,0,0,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,864,0,33,1968,1968,2009,130000
1516,651,0,11.5,0,0,2.5,3,1,1.0,3,3,125,1031,0,0,0,1,0,0,1,0,0,0,0,0,3,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,1,0,4,2,0,1,0,0,0,0,0,518,2,3,0,1,0,3,0,1,0,0,0,0,1974.0,1,2167,1,3,0,0,0,0,0,1,0,0,1254,1,4,0,1,17542,0,70.04995836802665,1,0,60,0.0,0,0,0,0,0,0,7,0,0,0,47,7,7,1,0,0,8,4,0,1,0,0,0,0,0,0,0,2,9,1192,0,220,1974,2003,2007,294000
760,896,0,9.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,746,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,397,2,3,1,0,0,3,0,0,0,1,0,0,2003.0,0,1656,1,5,0,0,0,0,0,1,0,0,1255,1,4,0,1,6931,0,60.0,0,0,60,92.0,1,0,0,0,0,0,7,0,0,0,128,5,7,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,7,746,0,178,2003,2004,2008,165400
959,408,0,7.0,0,0,1.0,3,1,0.0,2,0,425,0,0,0,0,1,0,0,0,0,0,0,0,1,3,459,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,560,1,3,0,0,1,3,0,0,0,0,0,1,1978.0,0,1367,1,3,1,0,0,0,0,0,0,0,1256,1,3,0,1,6240,0,52.0,0,0,50,0.0,0,0,0,0,0,0,11,0,0,0,0,6,6,1,0,0,4,3,0,1,0,0,0,0,0,0,120,2,6,884,0,0,1931,1950,2007,127500
1987,0,0,9.0,0,0,2.0,2,1,1.0,3,3,1314,0,0,0,1,0,0,0,0,0,0,0,0,1,4,672,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,691,2,3,1,0,0,3,0,1,0,0,0,0,1994.0,1,1987,1,5,0,0,1,0,0,0,0,0,1257,1,4,0,1,14303,1,91.0,1,0,20,554.0,1,0,0,0,0,0,8,0,0,0,36,5,8,1,0,0,3,4,0,0,0,1,0,0,0,0,0,2,7,1986,1,262,1994,1994,2008,301500
864,0,0,5.0,0,0,1.0,2,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,864,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.5061638868744,0,864,1,5,0,0,1,0,0,0,0,0,1258,1,3,0,1,4060,1,56.0,0,0,30,0.0,0,0,0,0,0,0,7,0,0,1,96,8,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,864,0,0,1922,1950,2009,99900
1166,0,0,7.0,0,0,2.0,2,1,1.0,3,3,655,0,0,0,1,0,0,0,0,0,0,0,0,1,4,201,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,400,2,3,1,0,0,3,0,1,0,0,0,0,2005.0,0,1166,1,5,0,0,0,0,0,0,0,1,1259,1,4,0,1,9587,0,59.0,1,0,80,182.0,1,0,0,0,0,0,7,0,0,0,0,5,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,5,856,0,212,2005,2005,2008,190000
1054,0,0,7.5,0,0,1.5,3,1,1.0,3,0,602,438,1,0,0,0,0,0,0,0,0,1,0,0,4,14,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,460,2,3,0,0,1,3,0,1,0,0,0,0,1969.0,0,1054,1,4,0,0,1,0,0,0,0,0,1260,1,3,0,1,9750,1,65.0,0,0,20,0.0,0,0,0,0,0,0,7,0,0,0,0,8,6,1,0,0,0,3,0,1,0,0,0,0,0,0,80,2,6,1054,0,180,1969,1969,2008,151000
