,Anfangswert 0,Anfangswert 237,Anfangswert 474,Anfangswert 711,Anfangswert 948,Anfangswert 1185,Anfangswert 1422,Anfangswert 1659,Anfangswert 1896,Anfangswert 2133,Anfangswert 2370,Anfangswert 2607,Anfangswert 2844,Anfangswert 3081,Anfangswert 3318,Anfangswert 3555,Anfangswert 3792,Anfangswert 4029,Anfangswert 4266,Anfangswert 4503,Anfangswert 4740,Anfangswert 4977,Anfangswert 5214,Anfangswert 5451,Anfangswert 5688,Anfangswert 5925,Anfangswert 6162,Anfangswert 6399,Anfangswert 6636,Anfangswert 6873,Anfangswert 7110,Anfangswert 7347,Anfangswert 7584,Anfangswert 7821,Anfangswert 8058,Anfangswert 8295,Anfangswert 8532,Anfangswert 8769,Anfangswert 9006,Anfangswert 9243,Anfangswert 9480,Anfangswert 9717,Anfangswert 9954
7691,0.2096,0.9533,0.697,0.4407,0.1844,0.9281,0.6718,0.4155,0.1592,0.9029,0.6466,0.3903,0.134,0.8777,0.6214,0.3651,0.1088,0.8525,0.5962,0.3399,0.0836,0.8273,0.571,0.3147,0.0584,0.8021,0.5458,0.2895,0.0332,0.7769,0.5206,0.2643,0.008,0.7517,0.4954,0.2391,0.9828,0.7265,0.4702,0.2139,0.9576,0.7013,0.445
7692,0.9152,0.5789,0.2426,0.9063,0.57,0.2337,0.8974,0.5611,0.2248,0.8885,0.5522,0.2159,0.8796,0.5433,0.207,0.8707,0.5344,0.1981,0.8618,0.5255,0.1892,0.8529,0.5166,0.1803,0.844,0.5077,0.1714,0.8351,0.4988,0.1625,0.8262,0.4899,0.1536,0.8173,0.481,0.1447,0.8084,0.4721,0.1358,0.7995,0.4632,0.1269,0.7906
7693,0.5808,0.1645,0.7482,0.3319,0.9156,0.4993,0.083,0.6667,0.2504,0.8341,0.4178,0.0015,0.5852,0.1689,0.7526,0.3363,0.92,0.5037,0.0874,0.6711,0.2548,0.8385,0.4222,0.0059,0.5896,0.1733,0.757,0.3407,0.9244,0.5081,0.0918,0.6755,0.2592,0.8429,0.4266,0.0103,0.594,0.1777,0.7614,0.3451,0.9288,0.5125,0.0962
7694,0.2064,0.7101,0.2138,0.7175,0.2212,0.7249,0.2286,0.7323,0.236,0.7397,0.2434,0.7471,0.2508,0.7545,0.2582,0.7619,0.2656,0.7693,0.273,0.7767,0.2804,0.7841,0.2878,0.7915,0.2952,0.7989,0.3026,0.8063,0.31,0.8137,0.3174,0.8211,0.3248,0.8285,0.3322,0.8359,0.3396,0.8433,0.347,0.8507,0.3544,0.8581,0.3618
7695,0.792,0.2157,0.6394,0.0631,0.4868,0.9105,0.3342,0.7579,0.1816,0.6053,0.029,0.4527,0.8764,0.3001,0.7238,0.1475,0.5712,0.9949,0.4186,0.8423,0.266,0.6897,0.1134,0.5371,0.9608,0.3845,0.8082,0.2319,0.6556,0.0793,0.503,0.9267,0.3504,0.7741,0.1978,0.6215,0.0452,0.4689,0.8926,0.3163,0.74,0.1637,0.5874
7696,0.3376,0.6813,0.025,0.3687,0.7124,0.0561,0.3998,0.7435,0.0872,0.4309,0.7746,0.1183,0.462,0.8057,0.1494,0.4931,0.8368,0.1805,0.5242,0.8679,0.2116,0.5553,0.899,0.2427,0.5864,0.9301,0.2738,0.6175,0.9612,0.3049,0.6486,0.9923,0.336,0.6797,0.0234,0.3671,0.7108,0.0545,0.3982,0.7419,0.0856,0.4293,0.773
7697,0.8432,0.1069,0.3706,0.6343,0.898,0.1617,0.4254,0.6891,0.9528,0.2165,0.4802,0.7439,0.0076,0.2713,0.535,0.7987,0.0624,0.3261,0.5898,0.8535,0.1172,0.3809,0.6446,0.9083,0.172,0.4357,0.6994,0.9631,0.2268,0.4905,0.7542,0.0179,0.2816,0.5453,0.809,0.0727,0.3364,0.6001,0.8638,0.1275,0.3912,0.6549,0.9186
7698,0.3088,0.4925,0.6762,0.8599,0.0436,0.2273,0.411,0.5947,0.7784,0.9621,0.1458,0.3295,0.5132,0.6969,0.8806,0.0643,0.248,0.4317,0.6154,0.7991,0.9828,0.1665,0.3502,0.5339,0.7176,0.9013,0.085,0.2687,0.4524,0.6361,0.8198,0.0035,0.1872,0.3709,0.5546,0.7383,0.922,0.1057,0.2894,0.4731,0.6568,0.8405,0.0242
7699,0.7344,0.8381,0.9418,0.0455,0.1492,0.2529,0.3566,0.4603,0.564,0.6677,0.7714,0.8751,0.9788,0.0825,0.1862,0.2899,0.3936,0.4973,0.601,0.7047,0.8084,0.9121,0.0158,0.1195,0.2232,0.3269,0.4306,0.5343,0.638,0.7417,0.8454,0.9491,0.0528,0.1565,0.2602,0.3639,0.4676,0.5713,0.675,0.7787,0.8824,0.9861,0.0898
7700,0.12,0.1437,0.1674,0.1911,0.2148,0.2385,0.2622,0.2859,0.3096,0.3333,0.357,0.3807,0.4044,0.4281,0.4518,0.4755,0.4992,0.5229,0.5466,0.5703,0.594,0.6177,0.6414,0.6651,0.6888,0.7125,0.7362,0.7599,0.7836,0.8073,0.831,0.8547,0.8784,0.9021,0.9258,0.9495,0.9732,0.9969,0.0206,0.0443,0.068,0.0917,0.1154
7701,0.4656,0.4093,0.353,0.2967,0.2404,0.1841,0.1278,0.0715,0.0152,0.9589,0.9026,0.8463,0.79,0.7337,0.6774,0.6211,0.5648,0.5085,0.4522,0.3959,0.3396,0.2833,0.227,0.1707,0.1144,0.0581,0.0018,0.9455,0.8892,0.8329,0.7766,0.7203,0.664,0.6077,0.5514,0.4951,0.4388,0.3825,0.3262,0.2699,0.2136,0.1573,0.101
7702,0.7712,0.6349,0.4986,0.3623,0.226,0.0897,0.9534,0.8171,0.6808,0.5445,0.4082,0.2719,0.1356,0.9993,0.863,0.7267,0.5904,0.4541,0.3178,0.1815,0.0452,0.9089,0.7726,0.6363,0.5,0.3637,0.2274,0.0911,0.9548,0.8185,0.6822,0.5459,0.4096,0.2733,0.137,0.0007,0.8644,0.7281,0.5918,0.4555,0.3192,0.1829,0.0466
7703,0.0368,0.8205,0.6042,0.3879,0.1716,0.9553,0.739,0.5227,0.3064,0.0901,0.8738,0.6575,0.4412,0.2249,0.0086,0.7923,0.576,0.3597,0.1434,0.9271,0.7108,0.4945,0.2782,0.0619,0.8456,0.6293,0.413,0.1967,0.9804,0.7641,0.5478,0.3315,0.1152,0.8989,0.6826,0.4663,0.25,0.0337,0.8174,0.6011,0.3848,0.1685,0.9522
7704,0.2624,0.9661,0.6698,0.3735,0.0772,0.7809,0.4846,0.1883,0.892,0.5957,0.2994,0.0031,0.7068,0.4105,0.1142,0.8179,0.5216,0.2253,0.929,0.6327,0.3364,0.0401,0.7438,0.4475,0.1512,0.8549,0.5586,0.2623,0.966,0.6697,0.3734,0.0771,0.7808,0.4845,0.1882,0.8919,0.5956,0.2993,0.003,0.7067,0.4104,0.1141,0.8178
7705,0.448,0.0717,0.6954,0.3191,0.9428,0.5665,0.1902,0.8139,0.4376,0.0613,0.685,0.3087,0.9324,0.5561,0.1798,0.8035,0.4272,0.0509,0.6746,0.2983,0.922,0.5457,0.1694,0.7931,0.4168,0.0405,0.6642,0.2879,0.9116,0.5353,0.159,0.7827,0.4064,0.0301,0.6538,0.2775,0.9012,0.5249,0.1486,0.7723,0.396,0.0197,0.6434
7706,0.5936,0.1373,0.681,0.2247,0.7684,0.3121,0.8558,0.3995,0.9432,0.4869,0.0306,0.5743,0.118,0.6617,0.2054,0.7491,0.2928,0.8365,0.3802,0.9239,0.4676,0.0113,0.555,0.0987,0.6424,0.1861,0.7298,0.2735,0.8172,0.3609,0.9046,0.4483,0.992,0.5357,0.0794,0.6231,0.1668,0.7105,0.2542,0.7979,0.3416,0.8853,0.429
7707,0.6992,0.1629,0.6266,0.0903,0.554,0.0177,0.4814,0.9451,0.4088,0.8725,0.3362,0.7999,0.2636,0.7273,0.191,0.6547,0.1184,0.5821,0.0458,0.5095,0.9732,0.4369,0.9006,0.3643,0.828,0.2917,0.7554,0.2191,0.6828,0.1465,0.6102,0.0739,0.5376,0.0013,0.465,0.9287,0.3924,0.8561,0.3198,0.7835,0.2472,0.7109,0.1746
7708,0.7648,0.1485,0.5322,0.9159,0.2996,0.6833,0.067,0.4507,0.8344,0.2181,0.6018,0.9855,0.3692,0.7529,0.1366,0.5203,0.904,0.2877,0.6714,0.0551,0.4388,0.8225,0.2062,0.5899,0.9736,0.3573,0.741,0.1247,0.5084,0.8921,0.2758,0.6595,0.0432,0.4269,0.8106,0.1943,0.578,0.9617,0.3454,0.7291,0.1128,0.4965,0.8802
7709,0.7904,0.0941,0.3978,0.7015,0.0052,0.3089,0.6126,0.9163,0.22,0.5237,0.8274,0.1311,0.4348,0.7385,0.0422,0.3459,0.6496,0.9533,0.257,0.5607,0.8644,0.1681,0.4718,0.7755,0.0792,0.3829,0.6866,0.9903,0.294,0.5977,0.9014,0.2051,0.5088,0.8125,0.1162,0.4199,0.7236,0.0273,0.331,0.6347,0.9384,0.2421,0.5458
7710,0.776,0.9997,0.2234,0.4471,0.6708,0.8945,0.1182,0.3419,0.5656,0.7893,0.013,0.2367,0.4604,0.6841,0.9078,0.1315,0.3552,0.5789,0.8026,0.0263,0.25,0.4737,0.6974,0.9211,0.1448,0.3685,0.5922,0.8159,0.0396,0.2633,0.487,0.7107,0.9344,0.1581,0.3818,0.6055,0.8292,0.0529,0.2766,0.5003,0.724,0.9477,0.1714
7711,0.7216,0.8653,0.009,0.1527,0.2964,0.4401,0.5838,0.7275,0.8712,0.0149,0.1586,0.3023,0.446,0.5897,0.7334,0.8771,0.0208,0.1645,0.3082,0.4519,0.5956,0.7393,0.883,0.0267,0.1704,0.3141,0.4578,0.6015,0.7452,0.8889,0.0326,0.1763,0.32,0.4637,0.6074,0.7511,0.8948,0.0385,0.1822,0.3259,0.4696,0.6133,0.757
7712,0.6272,0.6909,0.7546,0.8183,0.882,0.9457,0.0094,0.0731,0.1368,0.2005,0.2642,0.3279,0.3916,0.4553,0.519,0.5827,0.6464,0.7101,0.7738,0.8375,0.9012,0.9649,0.0286,0.0923,0.156,0.2197,0.2834,0.3471,0.4108,0.4745,0.5382,0.6019,0.6656,0.7293,0.793,0.8567,0.9204,0.9841,0.0478,0.1115,0.1752,0.2389,0.3026
7713,0.4928,0.4765,0.4602,0.4439,0.4276,0.4113,0.395,0.3787,0.3624,0.3461,0.3298,0.3135,0.2972,0.2809,0.2646,0.2483,0.232,0.2157,0.1994,0.1831,0.1668,0.1505,0.1342,0.1179,0.1016,0.0853,0.069,0.0527,0.0364,0.0201,0.0038,0.9875,0.9712,0.9549,0.9386,0.9223,0.906,0.8897,0.8734,0.8571,0.8408,0.8245,0.8082
7714,0.3184,0.2221,0.1258,0.0295,0.9332,0.8369,0.7406,0.6443,0.548,0.4517,0.3554,0.2591,0.1628,0.0665,0.9702,0.8739,0.7776,0.6813,0.585,0.4887,0.3924,0.2961,0.1998,0.1035,0.0072,0.9109,0.8146,0.7183,0.622,0.5257,0.4294,0.3331,0.2368,0.1405,0.0442,0.9479,0.8516,0.7553,0.659,0.5627,0.4664,0.3701,0.2738
7715,0.104,0.9277,0.7514,0.5751,0.3988,0.2225,0.0462,0.8699,0.6936,0.5173,0.341,0.1647,0.9884,0.8121,0.6358,0.4595,0.2832,0.1069,0.9306,0.7543,0.578,0.4017,0.2254,0.0491,0.8728,0.6965,0.5202,0.3439,0.1676,0.9913,0.815,0.6387,0.4624,0.2861,0.1098,0.9335,0.7572,0.5809,0.4046,0.2283,0.052,0.8757,0.6994
7716,0.8496,0.5933,0.337,0.0807,0.8244,0.5681,0.3118,0.0555,0.7992,0.5429,0.2866,0.0303,0.774,0.5177,0.2614,0.0051,0.7488,0.4925,0.2362,0.9799,0.7236,0.4673,0.211,0.9547,0.6984,0.4421,0.1858,0.9295,0.6732,0.4169,0.1606,0.9043,0.648,0.3917,0.1354,0.8791,0.6228,0.3665,0.1102,0.8539,0.5976,0.3413,0.085
7717,0.5552,0.2189,0.8826,0.5463,0.21,0.8737,0.5374,0.2011,0.8648,0.5285,0.1922,0.8559,0.5196,0.1833,0.847,0.5107,0.1744,0.8381,0.5018,0.1655,0.8292,0.4929,0.1566,0.8203,0.484,0.1477,0.8114,0.4751,0.1388,0.8025,0.4662,0.1299,0.7936,0.4573,0.121,0.7847,0.4484,0.1121,0.7758,0.4395,0.1032,0.7669,0.4306
7718,0.2208,0.8045,0.3882,0.9719,0.5556,0.1393,0.723,0.3067,0.8904,0.4741,0.0578,0.6415,0.2252,0.8089,0.3926,0.9763,0.56,0.1437,0.7274,0.3111,0.8948,0.4785,0.0622,0.6459,0.2296,0.8133,0.397,0.9807,0.5644,0.1481,0.7318,0.3155,0.8992,0.4829,0.0666,0.6503,0.234,0.8177,0.4014,0.9851,0.5688,0.1525,0.7362
7719,0.8464,0.3501,0.8538,0.3575,0.8612,0.3649,0.8686,0.3723,0.876,0.3797,0.8834,0.3871,0.8908,0.3945,0.8982,0.4019,0.9056,0.4093,0.913,0.4167,0.9204,0.4241,0.9278,0.4315,0.9352,0.4389,0.9426,0.4463,0.95,0.4537,0.9574,0.4611,0.9648,0.4685,0.9722,0.4759,0.9796,0.4833,0.987,0.4907,0.9944,0.4981,0.0018
7720,0.432,0.8557,0.2794,0.7031,0.1268,0.5505,0.9742,0.3979,0.8216,0.2453,0.669,0.0927,0.5164,0.9401,0.3638,0.7875,0.2112,0.6349,0.0586,0.4823,0.906,0.3297,0.7534,0.1771,0.6008,0.0245,0.4482,0.8719,0.2956,0.7193,0.143,0.5667,0.9904,0.4141,0.8378,0.2615,0.6852,0.1089,0.5326,0.9563,0.38,0.8037,0.2274
7721,0.9776,0.3213,0.665,0.0087,0.3524,0.6961,0.0398,0.3835,0.7272,0.0709,0.4146,0.7583,0.102,0.4457,0.7894,0.1331,0.4768,0.8205,0.1642,0.5079,0.8516,0.1953,0.539,0.8827,0.2264,0.5701,0.9138,0.2575,0.6012,0.9449,0.2886,0.6323,0.976,0.3197,0.6634,0.0071,0.3508,0.6945,0.0382,0.3819,0.7256,0.0693,0.413
7722,0.4832,0.7469,0.0106,0.2743,0.538,0.8017,0.0654,0.3291,0.5928,0.8565,0.1202,0.3839,0.6476,0.9113,0.175,0.4387,0.7024,0.9661,0.2298,0.4935,0.7572,0.0209,0.2846,0.5483,0.812,0.0757,0.3394,0.6031,0.8668,0.1305,0.3942,0.6579,0.9216,0.1853,0.449,0.7127,0.9764,0.2401,0.5038,0.7675,0.0312,0.2949,0.5586
7723,0.9488,0.1325,0.3162,0.4999,0.6836,0.8673,0.051,0.2347,0.4184,0.6021,0.7858,0.9695,0.1532,0.3369,0.5206,0.7043,0.888,0.0717,0.2554,0.4391,0.6228,0.8065,0.9902,0.1739,0.3576,0.5413,0.725,0.9087,0.0924,0.2761,0.4598,0.6435,0.8272,0.0109,0.1946,0.3783,0.562,0.7457,0.9294,0.1131,0.2968,0.4805,0.6642
7724,0.3744,0.4781,0.5818,0.6855,0.7892,0.8929,0.9966,0.1003,0.204,0.3077,0.4114,0.5151,0.6188,0.7225,0.8262,0.9299,0.0336,0.1373,0.241,0.3447,0.4484,0.5521,0.6558,0.7595,0.8632,0.9669,0.0706,0.1743,0.278,0.3817,0.4854,0.5891,0.6928,0.7965,0.9002,0.0039,0.1076,0.2113,0.315,0.4187,0.5224,0.6261,0.7298
7725,0.76,0.7837,0.8074,0.8311,0.8548,0.8785,0.9022,0.9259,0.9496,0.9733,0.997,0.0207,0.0444,0.0681,0.0918,0.1155,0.1392,0.1629,0.1866,0.2103,0.234,0.2577,0.2814,0.3051,0.3288,0.3525,0.3762,0.3999,0.4236,0.4473,0.471,0.4947,0.5184,0.5421,0.5658,0.5895,0.6132,0.6369,0.6606,0.6843,0.708,0.7317,0.7554
7726,0.1056,0.0493,0.993,0.9367,0.8804,0.8241,0.7678,0.7115,0.6552,0.5989,0.5426,0.4863,0.43,0.3737,0.3174,0.2611,0.2048,0.1485,0.0922,0.0359,0.9796,0.9233,0.867,0.8107,0.7544,0.6981,0.6418,0.5855,0.5292,0.4729,0.4166,0.3603,0.304,0.2477,0.1914,0.1351,0.0788,0.0225,0.9662,0.9099,0.8536,0.7973,0.741
7727,0.4112,0.2749,0.1386,0.0023,0.866,0.7297,0.5934,0.4571,0.3208,0.1845,0.0482,0.9119,0.7756,0.6393,0.503,0.3667,0.2304,0.0941,0.9578,0.8215,0.6852,0.5489,0.4126,0.2763,0.14,0.0037,0.8674,0.7311,0.5948,0.4585,0.3222,0.1859,0.0496,0.9133,0.777,0.6407,0.5044,0.3681,0.2318,0.0955,0.9592,0.8229,0.6866
7728,0.6768,0.4605,0.2442,0.0279,0.8116,0.5953,0.379,0.1627,0.9464,0.7301,0.5138,0.2975,0.0812,0.8649,0.6486,0.4323,0.216,0.9997,0.7834,0.5671,0.3508,0.1345,0.9182,0.7019,0.4856,0.2693,0.053,0.8367,0.6204,0.4041,0.1878,0.9715,0.7552,0.5389,0.3226,0.1063,0.89,0.6737,0.4574,0.2411,0.0248,0.8085,0.5922
7729,0.9024,0.6061,0.3098,0.0135,0.7172,0.4209,0.1246,0.8283,0.532,0.2357,0.9394,0.6431,0.3468,0.0505,0.7542,0.4579,0.1616,0.8653,0.569,0.2727,0.9764,0.6801,0.3838,0.0875,0.7912,0.4949,0.1986,0.9023,0.606,0.3097,0.0134,0.7171,0.4208,0.1245,0.8282,0.5319,0.2356,0.9393,0.643,0.3467,0.0504,0.7541,0.4578
7730,0.088,0.7117,0.3354,0.9591,0.5828,0.2065,0.8302,0.4539,0.0776,0.7013,0.325,0.9487,0.5724,0.1961,0.8198,0.4435,0.0672,0.6909,0.3146,0.9383,0.562,0.1857,0.8094,0.4331,0.0568,0.6805,0.3042,0.9279,0.5516,0.1753,0.799,0.4227,0.0464,0.6701,0.2938,0.9175,0.5412,0.1649,0.7886,0.4123,0.036,0.6597,0.2834
7731,0.2336,0.7773,0.321,0.8647,0.4084,0.9521,0.4958,0.0395,0.5832,0.1269,0.6706,0.2143,0.758,0.3017,0.8454,0.3891,0.9328,0.4765,0.0202,0.5639,0.1076,0.6513,0.195,0.7387,0.2824,0.8261,0.3698,0.9135,0.4572,0.0009,0.5446,0.0883,0.632,0.1757,0.7194,0.2631,0.8068,0.3505,0.8942,0.4379,0.9816,0.5253,0.069
7732,0.3392,0.8029,0.2666,0.7303,0.194,0.6577,0.1214,0.5851,0.0488,0.5125,0.9762,0.4399,0.9036,0.3673,0.831,0.2947,0.7584,0.2221,0.6858,0.1495,0.6132,0.0769,0.5406,0.0043,0.468,0.9317,0.3954,0.8591,0.3228,0.7865,0.2502,0.7139,0.1776,0.6413,0.105,0.5687,0.0324,0.4961,0.9598,0.4235,0.8872,0.3509,0.8146
7733,0.4048,0.7885,0.1722,0.5559,0.9396,0.3233,0.707,0.0907,0.4744,0.8581,0.2418,0.6255,0.0092,0.3929,0.7766,0.1603,0.544,0.9277,0.3114,0.6951,0.0788,0.4625,0.8462,0.2299,0.6136,0.9973,0.381,0.7647,0.1484,0.5321,0.9158,0.2995,0.6832,0.0669,0.4506,0.8343,0.218,0.6017,0.9854,0.3691,0.7528,0.1365,0.5202
7734,0.4304,0.7341,0.0378,0.3415,0.6452,0.9489,0.2526,0.5563,0.86,0.1637,0.4674,0.7711,0.0748,0.3785,0.6822,0.9859,0.2896,0.5933,0.897,0.2007,0.5044,0.8081,0.1118,0.4155,0.7192,0.0229,0.3266,0.6303,0.934,0.2377,0.5414,0.8451,0.1488,0.4525,0.7562,0.0599,0.3636,0.6673,0.971,0.2747,0.5784,0.8821,0.1858
7735,0.416,0.6397,0.8634,0.0871,0.3108,0.5345,0.7582,0.9819,0.2056,0.4293,0.653,0.8767,0.1004,0.3241,0.5478,0.7715,0.9952,0.2189,0.4426,0.6663,0.89,0.1137,0.3374,0.5611,0.7848,0.0085,0.2322,0.4559,0.6796,0.9033,0.127,0.3507,0.5744,0.7981,0.0218,0.2455,0.4692,0.6929,0.9166,0.1403,0.364,0.5877,0.8114
7736,0.3616,0.5053,0.649,0.7927,0.9364,0.0801,0.2238,0.3675,0.5112,0.6549,0.7986,0.9423,0.086,0.2297,0.3734,0.5171,0.6608,0.8045,0.9482,0.0919,0.2356,0.3793,0.523,0.6667,0.8104,0.9541,0.0978,0.2415,0.3852,0.5289,0.6726,0.8163,0.96,0.1037,0.2474,0.3911,0.5348,0.6785,0.8222,0.9659,0.1096,0.2533,0.397
7737,0.2672,0.3309,0.3946,0.4583,0.522,0.5857,0.6494,0.7131,0.7768,0.8405,0.9042,0.9679,0.0316,0.0953,0.159,0.2227,0.2864,0.3501,0.4138,0.4775,0.5412,0.6049,0.6686,0.7323,0.796,0.8597,0.9234,0.9871,0.0508,0.1145,0.1782,0.2419,0.3056,0.3693,0.433,0.4967,0.5604,0.6241,0.6878,0.7515,0.8152,0.8789,0.9426
7738,0.1328,0.1165,0.1002,0.0839,0.0676,0.0513,0.035,0.0187,0.0024,0.9861,0.9698,0.9535,0.9372,0.9209,0.9046,0.8883,0.872,0.8557,0.8394,0.8231,0.8068,0.7905,0.7742,0.7579,0.7416,0.7253,0.709,0.6927,0.6764,0.6601,0.6438,0.6275,0.6112,0.5949,0.5786,0.5623,0.546,0.5297,0.5134,0.4971,0.4808,0.4645,0.4482
7739,0.9584,0.8621,0.7658,0.6695,0.5732,0.4769,0.3806,0.2843,0.188,0.0917,0.9954,0.8991,0.8028,0.7065,0.6102,0.5139,0.4176,0.3213,0.225,0.1287,0.0324,0.9361,0.8398,0.7435,0.6472,0.5509,0.4546,0.3583,0.262,0.1657,0.0694,0.9731,0.8768,0.7805,0.6842,0.5879,0.4916,0.3953,0.299,0.2027,0.1064,0.0101,0.9138
7740,0.744,0.5677,0.3914,0.2151,0.0388,0.8625,0.6862,0.5099,0.3336,0.1573,0.981,0.8047,0.6284,0.4521,0.2758,0.0995,0.9232,0.7469,0.5706,0.3943,0.218,0.0417,0.8654,0.6891,0.5128,0.3365,0.1602,0.9839,0.8076,0.6313,0.455,0.2787,0.1024,0.9261,0.7498,0.5735,0.3972,0.2209,0.0446,0.8683,0.692,0.5157,0.3394
7741,0.4896,0.2333,0.977,0.7207,0.4644,0.2081,0.9518,0.6955,0.4392,0.1829,0.9266,0.6703,0.414,0.1577,0.9014,0.6451,0.3888,0.1325,0.8762,0.6199,0.3636,0.1073,0.851,0.5947,0.3384,0.0821,0.8258,0.5695,0.3132,0.0569,0.8006,0.5443,0.288,0.0317,0.7754,0.5191,0.2628,0.0065,0.7502,0.4939,0.2376,0.9813,0.725
7742,0.1952,0.8589,0.5226,0.1863,0.85,0.5137,0.1774,0.8411,0.5048,0.1685,0.8322,0.4959,0.1596,0.8233,0.487,0.1507,0.8144,0.4781,0.1418,0.8055,0.4692,0.1329,0.7966,0.4603,0.124,0.7877,0.4514,0.1151,0.7788,0.4425,0.1062,0.7699,0.4336,0.0973,0.761,0.4247,0.0884,0.7521,0.4158,0.0795,0.7432,0.4069,0.0706
7743,0.8608,0.4445,0.0282,0.6119,0.1956,0.7793,0.363,0.9467,0.5304,0.1141,0.6978,0.2815,0.8652,0.4489,0.0326,0.6163,0.2,0.7837,0.3674,0.9511,0.5348,0.1185,0.7022,0.2859,0.8696,0.4533,0.037,0.6207,0.2044,0.7881,0.3718,0.9555,0.5392,0.1229,0.7066,0.2903,0.874,0.4577,0.0414,0.6251,0.2088,0.7925,0.3762
7744,0.4864,0.9901,0.4938,0.9975,0.5012,0.0049,0.5086,0.0123,0.516,0.0197,0.5234,0.0271,0.5308,0.0345,0.5382,0.0419,0.5456,0.0493,0.553,0.0567,0.5604,0.0641,0.5678,0.0715,0.5752,0.0789,0.5826,0.0863,0.59,0.0937,0.5974,0.1011,0.6048,0.1085,0.6122,0.1159,0.6196,0.1233,0.627,0.1307,0.6344,0.1381,0.6418
7745,0.072,0.4957,0.9194,0.3431,0.7668,0.1905,0.6142,0.0379,0.4616,0.8853,0.309,0.7327,0.1564,0.5801,0.0038,0.4275,0.8512,0.2749,0.6986,0.1223,0.546,0.9697,0.3934,0.8171,0.2408,0.6645,0.0882,0.5119,0.9356,0.3593,0.783,0.2067,0.6304,0.0541,0.4778,0.9015,0.3252,0.7489,0.1726,0.5963,0.02,0.4437,0.8674
7746,0.6176,0.9613,0.305,0.6487,0.9924,0.3361,0.6798,0.0235,0.3672,0.7109,0.0546,0.3983,0.742,0.0857,0.4294,0.7731,0.1168,0.4605,0.8042,0.1479,0.4916,0.8353,0.179,0.5227,0.8664,0.2101,0.5538,0.8975,0.2412,0.5849,0.9286,0.2723,0.616,0.9597,0.3034,0.6471,0.9908,0.3345,0.6782,0.0219,0.3656,0.7093,0.053
7747,0.1232,0.3869,0.6506,0.9143,0.178,0.4417,0.7054,0.9691,0.2328,0.4965,0.7602,0.0239,0.2876,0.5513,0.815,0.0787,0.3424,0.6061,0.8698,0.1335,0.3972,0.6609,0.9246,0.1883,0.452,0.7157,0.9794,0.2431,0.5068,0.7705,0.0342,0.2979,0.5616,0.8253,0.089,0.3527,0.6164,0.8801,0.1438,0.4075,0.6712,0.9349,0.1986
7748,0.5888,0.7725,0.9562,0.1399,0.3236,0.5073,0.691,0.8747,0.0584,0.2421,0.4258,0.6095,0.7932,0.9769,0.1606,0.3443,0.528,0.7117,0.8954,0.0791,0.2628,0.4465,0.6302,0.8139,0.9976,0.1813,0.365,0.5487,0.7324,0.9161,0.0998,0.2835,0.4672,0.6509,0.8346,0.0183,0.202,0.3857,0.5694,0.7531,0.9368,0.1205,0.3042
7749,0.0144,0.1181,0.2218,0.3255,0.4292,0.5329,0.6366,0.7403,0.844,0.9477,0.0514,0.1551,0.2588,0.3625,0.4662,0.5699,0.6736,0.7773,0.881,0.9847,0.0884,0.1921,0.2958,0.3995,0.5032,0.6069,0.7106,0.8143,0.918,0.0217,0.1254,0.2291,0.3328,0.4365,0.5402,0.6439,0.7476,0.8513,0.955,0.0587,0.1624,0.2661,0.3698
7750,0.4,0.4237,0.4474,0.4711,0.4948,0.5185,0.5422,0.5659,0.5896,0.6133,0.637,0.6607,0.6844,0.7081,0.7318,0.7555,0.7792,0.8029,0.8266,0.8503,0.874,0.8977,0.9214,0.9451,0.9688,0.9925,0.0162,0.0399,0.0636,0.0873,0.111,0.1347,0.1584,0.1821,0.2058,0.2295,0.2532,0.2769,0.3006,0.3243,0.348,0.3717,0.3954
7751,0.7456,0.6893,0.633,0.5767,0.5204,0.4641,0.4078,0.3515,0.2952,0.2389,0.1826,0.1263,0.07,0.0137,0.9574,0.9011,0.8448,0.7885,0.7322,0.6759,0.6196,0.5633,0.507,0.4507,0.3944,0.3381,0.2818,0.2255,0.1692,0.1129,0.0566,0.0003,0.944,0.8877,0.8314,0.7751,0.7188,0.6625,0.6062,0.5499,0.4936,0.4373,0.381
7752,0.0512,0.9149,0.7786,0.6423,0.506,0.3697,0.2334,0.0971,0.9608,0.8245,0.6882,0.5519,0.4156,0.2793,0.143,0.0067,0.8704,0.7341,0.5978,0.4615,0.3252,0.1889,0.0526,0.9163,0.78,0.6437,0.5074,0.3711,0.2348,0.0985,0.9622,0.8259,0.6896,0.5533,0.417,0.2807,0.1444,0.0081,0.8718,0.7355,0.5992,0.4629,0.3266
7753,0.3168,0.1005,0.8842,0.6679,0.4516,0.2353,0.019,0.8027,0.5864,0.3701,0.1538,0.9375,0.7212,0.5049,0.2886,0.0723,0.856,0.6397,0.4234,0.2071,0.9908,0.7745,0.5582,0.3419,0.1256,0.9093,0.693,0.4767,0.2604,0.0441,0.8278,0.6115,0.3952,0.1789,0.9626,0.7463,0.53,0.3137,0.0974,0.8811,0.6648,0.4485,0.2322
